content_id,content_type_id,content_type_name,title,address,zipcode,longitude,latitude,overview,homepage,contact,hours,fees,parking,closed_days,restroom,credit_card,detail_information,region_code,signgu_code,large_category_code,large_category_name,middle_category_code,middle_category_name,small_category_code,small_category_name,Score_Nature,Score_Food,Score_Photo,Score_Culture,Score_Activity,Score_Shopping,market_days,sale_items,stay_time_minutes,stay_min,stay_max,stay_src,satisfaction_score,qual,qual_rel,qual_category,satisfaction_src
126446,12,관광지,가파도,제주특별자치도 서귀포시 대정읍 가파로,63514,126.273577321075,33.1664033797004,"제주도 부속섬 중 4번째로 큰 섬 가파도는 위에서 내려다보면 바다를 헤엄쳐 가는 가오리 모양을 하고 있다. 이름은 가오리(가파리)를 닮아 가파도가 되었다는 설과 덮개 모양을 닮아 개도(蓋島)로 부르던 것이 가파도라 굳어졌다는 설 등이 있다. 포구 근처에 자전거를 대여하는 곳도 있지만 오르막길이 없어 1~2시간이면 섬 전체를 도보로 둘러볼 수 있다. 또한 가파도 하면 빼놓을 수 없는 것이 청보리이다. 매년 4월 초에서 5월 초에 가파도 청보리 축제가 열리는데, 청보리 밭 걷기, 올레길 보물찾기, 야외 공연 등 다양한 행사가 열린다. 가파도의 보리는 키가 1m를 훌쩍 넘는다. 바람이 조금만 불어도 파도 너울 같은 보리 물결이 넘실댄다. 가파도의 청보리는 돌담과 바다가 어우러져 아름다운 풍경을 자아내면서 지금은 유명한 관광자원이 되었다. 청보리 관광과 올레길이 조성되면서 하루에도 정기적으로 3~4회의 여객선이 왕복 운항하는 섬이 되었다. 드라마 우리들의 블루스 촬영지 / ◎ 한류의 매력을 만나는 여행 정보 - 드라마 / 드라마 ‘우리들의 블루스’ 11, 12화에서 영옥과 정준이 단둘이 여행을 떠나 행복한 시간을 보내는 장소, 바로 가파도다. 시원하게 펼쳐진 푸른 바다와 해안선을 따라 이어지는 풍경은 드라마 속 인물들의 설렘을 고스란히 전해준다.",비짓제주 www.visitjeju.net 가파도 선사 https://www.wonderfulis.co.kr/boarding_guide/boarding_fee,가파리 사무소 064-794-7130,상시 개방 ※ 여객선 운항시간 확인 요망,"유료, 승선왕복요금(해상공원 입장료 포함) / - 성인 15,500원 / - 청소년(중,고등학생) 15,300원 / - 소인(24개월 이상~초등학생) 7,800원 / - 유공자(본인), 경로(만65세) 11,600원 / - 장애인(중증) 보호자1인 포함 7,300원 / - 장애인(경증) 11,600원 / - 군인(의무복무자) 13,800원",가능,연중무휴,Unknown,Unknown,"입장료: 유료, 승선왕복요금(해상공원 입장료 포함) / - 성인 15,500원 / - 청소년(중,고등학생) 15,300원 / - 소인(24개월 이상~초등학생) 7,800원 / - 유공자(본인), 경로(만65세) 11,600원 / - 장애인(중증) 보호자1인 포함 7,300원 / - 장애인(경증) 11,600원 / - 군인(의무복무자) 13,800원",50,130,NA,자연관광,NA02,자연경관(하천‧해양),NA020500,섬,100,0,100,30,70,0,,,120,90,150,observed,0.8542,0.8523,0.8892,0.8695,blend
3344437,12,관광지,가파도 소망전망대,제주특별자치도 서귀포시 대정읍 가파리 513,63514,126.268899,33.169011,"제주도 부속섬 중 4번째로 큰 섬 가파도는 위에서 내려다보면 바다를 헤엄쳐 가는 가오리 모양을 하고 있다. 이름은 가오리(가파리)를 닮아 가파도가 되었다는 설과 덮개 모양을 닮아 개도(蓋島)로 부르던 것이 가파도라 굳어졌다는 설 등이 있다. 포구 근처에 자전거를 대여하는 곳도 있지만 오르막길이 없어 1~2시간이면 섬 전체를 도보로 둘러볼 수 있다. 또한 가파도 하면 빼놓을 수 없는 것이 청보리이다. 매년 4월 초에서 5월 초에 가파도 청보리 축제가 열리는데, 청보리 밭 걷기, 올레길 보물찾기, 야외 공연 등 다양한 행사가 열린다. 가파도의 보리는 키가 1m를 훌쩍 넘는다. 바람이 조금만 불어도 파도 너울 같은 보리 물결이 넘실댄다. 가파도의 청보리는 돌담과 바다가 어우러져 아름다운 풍경을 자아내면서 지금은 유명한 관광 자원이 되었다. 청보리 관광과 올레길이 조성되면서 하루에도 정기적으로 7~8회의 여객선이 왕복 운항하는 섬이 되었다. 가파도 소망전망대는 가파도에서 제일 높은 위치(해발20.5m)에 2.5m 높이로 설치하여 제주 본 섬과 한라산, 마라도, 그리고 푸른 바다를 한눈에 볼 수 있는 최적의 명소이며, 매년 도민의 무사 안녕과 국태 민안을 기원하는 ‘한라산신제’ 처럼 이곳에서 한라산을 향해 설문대 항망에게 소망을 기원할 수 있는 장소이다.",Unknown,064-794-7130,상시 개방,무료,불가,연중무휴,Unknown,Unknown,입장료: 무료,50,130,VE,문화관광,VE01,랜드마크관광,VE010200,타워 / 전망대,90,0,90,40,70,0,,,45,30,60,blend,0.8178,1.0,0.1813,0.7774,blend
1887368,12,관광지,각시바위오름,제주특별자치도 서귀포시 호근동 2124,63569,126.5259918298,33.2777271543,"각시바위오름은 기생화산으로 분화구의 형태는 원추형이다. 오름 정상에 있는 각시바위의 이름을 따서 각시바위오름이라고 불리게 되었다. 한자로는 각수악이라 하기도 하고 학의 날갯짓을 닮았다고 하여 학수악이라고도 한다. 오름의 북쪽 사면은 완만하며 숲이 무성하고 반면 남쪽 등성이는 매우 가파르다. 남쪽 등성이는 세 가닥의 등성마루가 뻗어 있는 듯한 모습으로 보인다. 남쪽 경사면 바로 아래 영산사 뒤쪽으로 오르는 등산길이 있으며 길에 깔린 조면암질의 돌들이 독특한 모양과 색을 띠고 있다. 각시바위라는 이름은 한 각시가 이 바위에서 떨어져 죽었다는 열녀 설화에서 따온 것이라고 한다. 정상부는 서귀포 앞바다를 전망할 수 있고, 주변의 좋은 경치로 인해 예로부터 선비들이 풍류를 즐겼던 곳이라고 한다. 주변에 가볼 만한 곳으로는 서귀포 치유의 숲, 엉또폭포, 고근산 등이 있다.",http://www.visitjeju.net,064-710-6032,※ 일부 통제될 수 있으므로 방문 시 전화문의 요망,무료,불가능,연중무휴,없음,없음,화장실: 없음 | 입 장 료: 무료,50,130,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,80,40,70,0,,,60,45,75,category,0.8706,,0.0,0.8706,category
1887381,12,관광지,갈마못(갈뫼못),제주특별자치도 서귀포시 표선면 성읍리,63624,126.8116979172,33.3873529469,"성읍리 사거리에서 성산으로 가는 도로변 남산봉 입구에 위치해 있는 연못으로 행정구역상 성산읍 신풍리에 해당되지만, 오히려 성읍에 가까워 소유도 성읍리 마을 소유이다. 풍수지리설에 의하면 이 못은 목마른 말이 물을 마시는 것과 같고 또 마소의 급수용으로 이용한 데서 연유하여 갈마못이라는 이름이 붙여졌다고 한다. 자연적으로 조성된 이 못은 아무리 가물어도 물이 마르지 않는다고 하며 중앙의 작은 못에는 돌담이 원형으로 둘러져 있고 예전에 식수로 이용되었던 흔적인 물팡돌이 놓여 있다. 물의 유입은 남산봉 화구 쪽에서 수로를 따라 유입되는 것으로 추정되며 이와 아울러 인위적으로 조성된 우수관이 도로변 밑으로 시설되어 연못으로 유입되고 있다. 못의 일부는 농업용수로 활용하기 위해 60㎡ 정도가 도로 높이로 매립되어 있으며 그 너머로는 농경지가 경작되고 있다. 중앙에 있는 작은 못에는 환경부 지정 보호야생식물인 순채가 군락을 이루며 자생하고 있고, 못의 가장자리 및 중앙부에는 대부분 기장대풀이 우점하고 있는 식생을 보이고 있는데, 전체적으로 기장대풀군락, 송이고랭이군락, 좀어리연꽃군락, 순채군락으로 구분될 수 있다. 기장대풀이 우점하는 지역은 주로 연못의 가장자리를 중심으로 비교적 수심이 10cm 이하로 택사, 골풀, 고마리 등이 분포하고 있다.",Unknown,서귀포시청 공원녹지과 064-760-3192,상시 개방,무료,불가능,연중무휴,Unknown,Unknown,입 장 료: 무료,50,130,NA,자연관광,NA02,자연경관(하천‧해양),NA020400,연못·늪,90,0,70,40,20,0,,,30,15,45,category,0.887,,0.0,0.887,category
635593,12,관광지,갈중이(천연염색체험),제주특별자치도 서귀포시 사계남로216번길 24-61 갈중이,63528,126.3136470705,33.2351126968,"갈중이는 감 재배부터 갈옷 제작과 판매, 천연염색 체험까지 운영하는 곳으로, 3대에 걸쳐 제주의 전통 의상이자 문화유산인 갈옷의 맥을 이어오고 있다. 모든 제작 공정을 제주 현지에서 직접 진행하며, 사계리 산방산 아래에 자리하고 있다. 갈옷은 제주에서 쉽게 구할 수 있는 감을 이용해 만든 전통 의상으로, 예로부터 제주 사람들이 일상복으로 즐겨 입어 왔다. 자외선 차단 효과와 뛰어난 통기성을 갖추고 있으며, 항균 및 탈취 기능이 우수해 실용적인 옷으로 알려져 있다. 입구에는 돌하르방이 놓여 있으며, 내부에서는 감물로 염색한 원단을 살펴볼 수 있다. 뒤편 잔디밭에는 감물 염색 체험이 이루어지는 체험 마당이 마련되어 있으며, 갈옷을 비롯해 감물·쑥물로 염색한 침구류와 다양한 소품도 구매할 수 있다.",공식 홈페이지 http://www.jejumg.com/index.html공식 인스타그램 https://www.instagram.com/galjungi,064-794-1686,09:00~18:00,Unknown,가능,연중무휴,있음,가능,화장실: 있음,50,130,EX,체험관광,EX01,전통체험,EX010100,전통문화체험,50,0,60,80,90,70,,,60,45,75,category,0.8032,,0.0,0.8032,category
1887493,12,관광지,감낭오름,제주특별자치도 서귀포시 안덕면 동광리 산41,63523,126.3497088457,33.3250274801,"감낭오름은 제주특별자치도 서귀포시 안덕면 동광리 북동쪽에 있는 측화산이다. 사면은 완만하고 북동쪽으로 벌어진 말굽형 화구를 이루고 있다. 화구쪽 사면은 풀밭을 이루고 그 외 사면은 삼나무 등이 있다. 감낭오름과 원물오름은 마치 샴쌍둥이처럼 등성이가 맞붙어 있어서, 소나무가 울창한 감낭오름으로 등산한 후에 원물오름으로 이동해 하산하는 코스가 유명하다. 소와 말이 노니는 잔디 탐방로를 지나 30분가량 올라가다 보면 정상에 도달한다. 쾌청한 날이면 감낭오름 정상에서 한라산과 산방산의 풍광과 더불어 국토의 끝자락에 있는 가파도까지 조망할 수 있다. 차량으로 10분 거리에 녹차밭과 녹차 디저트로 유명한 오설록이 있고, 카멜리아힐도 근거리에 있어 둘러보기 좋다.",Unknown,064-760-4351,※ 일부 통제될 수 있으므로 방문 시 전화문의 요망,무료,가능,연중무휴,Unknown,없음,입 장 료: 무료,50,130,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",100,10,90,20,80,0,,,60,45,75,category,0.8706,,0.0,0.8706,category
3082301,12,관광지,감사공묘역,제주특별자치도 제주시 조천읍 함대로 362,63335,126.66113556108903,33.51296425339782,"조천읍 함덕리에 있는 감사공묘역은 조선 초기 한림학사와 전라감사를 역임한 영암 강영 선생의 묘역이다. 강영은 태조 7년(1398) 이방원이 일으킨 왕자의 난 때 왕위 계승 문제로 신덕왕후 소생 이방번과 이방석이 화를 입자, 1402년 제주도로 피신한 후 조천읍 함덕리에 정착하여 한림학사의 해박한 지식으로 지역주민 교육과 후진 양성에 기여하다 생을 마쳤다. 묘역 안에는 조천서원, 개명당 등의 건물이 있으며 봄철 겹벚꽃이 아름다워 이를 보기 위해 관광객이 많이 찾는 곳이며, 스냅사진 촬영 장소로도 인기가 있다. 단, 제주도종친회 사유지로 벚꽃기간에만 개방한다.",Unknown,제주관광정보센터 064-740-6000,※ 제주도종친회 사유지로 벚꽃 기간에만 개방,Unknown,불가능,연중무휴,Unknown,Unknown,Unknown,50,110,HS,역사관광,HS01,역사유적지,HS011000,선사유적지,60,0,80,90,10,0,,,30,15,45,category,0.7874,,0.0,0.7874,category
3056401,12,관광지,감수굴 밭담길,제주특별자치도 제주시 구좌읍 평대7길 34,63360,126.84326807148297,33.53102682077065,"평대리 중동에 위치한 감수굴 밭담길은 고즈넉한 마을의 옛 정취 그대로의 풍경을 즐기며 산책하기 좋은 길이다. 평대리 중동마을회관에서 출발한다. 밭담은 화산섬인 제주도에서 경작을 위해 밭을 개간하면서 흩어져 있는 돌들을 밭 옆에 쌓은 담으로, 밭담의 돌들이 얼기설기 물려있고, 틈새가 있어 태풍에도 무너지지 않으며, 바람으로부터 농작물을 보호하고, 가축의 침입을 예방하기 위하여 쌓았다. 감수굴 밭담길에는 감수굴 우물이 있다. 우물의 물맛이 좋아 감수라 이름이 붙었다고 한다. 감수굴 밭담길은 제주 돌담과 농촌의 문화, 환경을 체험하고, 지역홍보 활성화를 위해 난미 밭담길, 진빌레 밭담길, 물메 밭담길, 어멍아방 밭담길 등과 함께 제주 8대 밭담길로 지정되어 있다.",https://www.visitjeju.net/kr,제주시 관광정보센터 064-740-6000,상시 개방,무료,가능,연중무휴,있음,Unknown,입장료: 무료 | 화장실: 있음,50,110,VE,문화관광,VE04,도시.지역문화관광,VE040200,마을관광지,80,0,70,80,70,0,,,30,15,45,category,0.8279,,0.0,0.8279,category
1887866,12,관광지,갑선이오름,제주특별자치도 서귀포시 표선면 가시리,63623,126.7818122232,33.3608276172,"제주특별자치도 서귀포시 표선면 가시리에 있는 갑선이오름은 남서쪽으로 벌어진 말굽형 굼부리를 가지고 있으며, 오름 서쪽으로 가싯내가 지나가고, 서쪽에 가시리가 아늑하게 자리 잡고 있다. 북서쪽에는 설오름, 남쪽에는 가시오름이 있다. 갑선이오름의 갑선이는 제주 고유어로 보이는데, 그 뜻은 확실하지 않다. 한자 차용 표기로는 갑선악(甲先嶽), 갑선악(甲蟬嶽), 갑선악(甲旋嶽) 등으로 표기했다. 일부에서는 한자 차용 표기 갑선악(甲蟬嶽)의 ‘갑선(甲蟬)’을 중시하여, 허물을 벗지 못한 굼벵이나 매미처럼 생겼다는 데에서 이름이 유래했다고 전해진다. 갑선이오름의 주변 지역에는 주로 묘지와 과수원, 농경지가 조성되어 이용되고 있고, 마을과 오름 사이에 있는 가마천은 세화리 바닷가로 이어져 있다. 또한, 오름 기슭에는 삼나무가 조림되어 있는 한편, 오름 각사면에는 상록수와 낙엽수 등 혼효림의 울창한 숲을 이루고 있다.",Unknown,제주관광정보센터 064-740-6000,※ 통제될 수 있으므로 방문 시 전화문의 요망,무료,불가능,연중무휴,Unknown,Unknown,입산통제 기간: [산불 조심 기간] / - 봄철 : 2월 1일~5월 15일 / - 가을철 : 11월 1일~12월 15일 | 입 장 료: 무료,50,130,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,80,20,70,0,,,60,45,75,category,0.8706,,0.0,0.8706,category
127050,12,관광지,강정천,제주특별자치도 서귀포시 강정동,63564,126.4890000000,33.2325000000,"옛날부터 물이 많아 마을 이름이 물강(江) 물정(汀)인 서귀포시 최남단 마을로 깨끗함과 아름다움을 그대로 간직하고 있는 강정마을이 있다. 이 마을 동쪽에 위치한 강정천은 한라산의 천연 암반수가 사시사철 흘러내려 수려한 자연환경과 함께 조화를 이루는 명소로 한여름에는 더위를 피하여 찾아오는 피서객으로 만원을 이루고 있다. 제주에서는 보기 힘든 은어가 서식하고 있고, 천연기념물 원앙새가 무리를 지어 날아다니는 광경을 목격할 수도 있다. 강정천은 평소 건천을 이루는 제주의 일반 하천과는 달리 사철 맑은 물이 흐르는 곳이며, 서귀포 식수의 70%를 공급하는 생명의 젖줄이기도 하다. / (출처 : 비짓제주)",https://www.visitjeju.net,대천동 안전총괄과 064-760-4802,상시 개방,무료,가능,연중무휴,있음,Unknown,입장료: 무료 | 화장실: 있음,50,130,NA,자연관광,NA01,자연경관(산),NA010400,계곡,100,0,80,20,60,0,,,60,45,75,observed,0.8898,0.8942,0.9257,0.835,blend
2779517,12,관광지,강정포구,제주특별자치도 서귀포시 말질로 291,63563,126.4750196034,33.2271624839,"해외 휴양지 못지않게 아름다운 자연을 가진 제주도, 그중에서도 서귀포 남쪽 해안을 바라보는 강정포구는 풍광이 멋진 곳으로 알려졌다. 해군 기지가 있는 이곳은 제주 민군 복합형 관광미항이 개장되면서 일반인들도 환상적인 일출과 일몰을 감상할 수 있게 됐다. 강정포구 안쪽으로 연결된 해 오름 노을길은 해안을 따라 걸을 수 있는 산책길이며, 많은 사진작가가 인생 사진을 찍기 위해 자주 찾는 명소이기도 하다. 산책길을 따라 그려진 벽화는 물론, 멀리 보이는 군산 오름, 대평 박수기정, 산방산, 송악산은 한 폭의 그림을 완성한다.",Unknown,064-740-6000,상시 개방,Unknown,가능,연중무휴,Unknown,Unknown,이용가능시설: 해안 산책길,50,130,NA,자연관광,NA02,자연경관(하천‧해양),NA020700,항구/포구,90,0,100,10,60,0,,,75,60,90,blend,0.8311,0.75,0.1813,0.849,blend
3057021,12,관광지,개똥이네농장,제주특별자치도 제주시 조천읍 종인내길 133,63344,126.62278314549967,33.49488846768377,"제주 조천읍에 있는 개똥이네 농장은 귤을 마음껏 따서 먹고 바구니 한가득 귤을 담아가는 체험농장이다. 8월부터 2월까지 감귤 체험을 운영하며, 계절별 꽃 농장을 운영하는데 핑크뮬리(9월 말~11월), 가을꽃(9월~11월), 동백정원(12월~1월), 수국정원(5월 말~7월 초)이 열린다. 또 알파카, 말, 염소에게 먹이를 주는 동물체험도 있다. 다양한 체험활동이 가능하다. 부대 시설로 카페를 운영하고 있어 체험이 끝난 후 차 한 잔 마시며 힐링하는 여유를 가질 수 있는 곳이다. 주변 관광지로는 함덕해수욕장, 삼양해수욕장, 너븐숭이 4·3기념관 등이 있다.",Unknown,064-759-0017,09:00~18:00※ 전화 문의 후 방문 요망,"- 핑크뮬리 꽃밭 5,900원 / - 꽃밭+귤체험(작은바구니) 12,800원 / - 감귤체험(작은바구니) 7,800원 / - 감귤체험(작은바구니)+동물체험 10,800원 / ※ 시기 별로 상이할 수 있음으로 자세한 사항은 전화 문의 요망",가능,연중무휴,있음,Unknown,"입장료: - 핑크뮬리 꽃밭 5,900원 / - 꽃밭+귤체험(작은바구니) 12,800원 / - 감귤체험(작은바구니) 7,800원 / - 감귤체험(작은바구니)+동물체험 10,800원 / ※ 시기 별로 상이할 수 있음으로 자세한 사항은 전화 문의 요망 | 화장실: 있음",50,110,EX,체험관광,EX03,농.산.어촌 체험,EX030300,체험농장,80,40,70,10,90,10,,,30,15,45,category,0.7753,,0.0,0.7753,category
1887873,12,관광지,개오름,제주특별자치도 서귀포시 표선면 성읍이리로57번길 162,63624,126.7682286281,33.4238621040,"개오름은 제주도 서귀포시 표선면에 위치해 있다. 산정부의 남쪽이 정상이고 북쪽은 봉긋한 모양으로 부풀어 올라있어 그 사이가 다소 우묵져 있고, 동서사면으로는 작은 골이 얕게 파여 있는 기생화산체이다. 남동사면에는 해송과 삼나무가 조림되어 있고, 그 외 지역은 풀밭을 이루면서 어린나무와 함께 술패랭이, 가시쑥부쟁이, 낭아초, 피뿌리풀 등이 식생하고 있다. 오름모양이 개모양 같다 하여 개오름이라 부른다는 이야기가 있고 풍수지리의 형국설에서 나온 이름이라고 전해지기도 하며, 이 경우에 개오름은 한자로 狗岳(구악)이라고 표기하고 있다. 옛 지도에는 蓋岳(개악)이라고 표기돼 있는데, 이에 따라 산모양이 蓋(개) 즉, 밥그릇 뚜껑, 혹은 양산처럼 생겼다는 풀이가 있다. 정상까지 오르는 둘레길은 탐방이 가능하지만 둘레길 밑으로는 공동목장으로 원칙적으로는 지정된 코스 외에는 탐방이 불가하다. 특히 5얼에서 6월 말까지는 목장 내 말의 임신기간이어서 말들이 상당히 예민하고 방문객들로 인해 유산하는 경우도 종종 있으니 주의해야 한다.",http://www.visitjeju.net,제주관광정보센터 064-740-6000,상시 개방 / ※ 일부 통제될 수 있으므로 방문 시 전화문의 요망,무료,가능,연중무휴,Unknown,Unknown,입 장 료: 무료,50,130,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,70,20,70,0,,,60,45,75,category,0.8706,,0.0,0.8706,category
1889809,12,관광지,개오리오름,제주특별자치도 제주시 봉개동,63313,126.6125115262,33.4262287923,"개오리오름은 제주시 조랑말 목장 동쪽의 방송중계탑이 설치되어 있는 오름이다. 크고 작은 세 개의 봉우리로 이루어진 다양한 형태를 갖고 있는 복합형 화산체이며, 개오리오름은 주봉인 송신탑이 서 있는 곳의 오름을 말한다. 족은개오리는 북쪽에 서향으로 벌어진 말굽형 화구를 갖는 것이고, 가운데에 샛개오리라 부르는 원추형의 작은 오름이 있다. 전체적으로 두 개의 말굽형 화구를 갖는 복합형이다. 전사면이 낙엽수, 상록수 등이 울창하게 우거진 자연림을 이루고, 일부에 삼나무, 소나무가 있다. 겨울 한동안은 잎이 다 떨어진 회갈색 사면에 층층으로 늘어선 삼나무 대열이 이채롭다. 산 모양이 개오리(가오리)처럼 생겼다는 이름으로 가오리오름, 개워리오름, 개월오름으로 불리기도 한다.",https://www.visitjeju.net,제주시 관광정보센터 064-740-6000,※ 일부 통제될 수 있으므로 방문 시 전화문의 요망,무료,불가능,연중무휴,없음,없음,화장실: 없음 | 입 장 료: 무료,50,110,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,80,10,50,0,,,60,45,75,category,0.8706,,0.0,0.8706,category
1889833,12,관광지,갯거리오름,제주특별자치도 서귀포시 대포동,63540,126.4578470138,33.3101086116,"갯거리오름은 도로변에 위치한 거린사슴 동측으로 이어져 있는 오름으로, 거린사슴과 가파른 고갯길을 사이에 두고 갈리어 있는 별개의 원추형 화산체이다. 거린사슴 중턱의 도로가에서는 운전자들이 쉴 수 있는 간이 휴게공간이 마련되어 있어 제주도 남서부지역의 풍광은 물론 서귀포시에서부터 모슬포 해안까지의 바다경치를 만끽할 수 있는 전망대가 되고 있다. 갯거리오름으로 불리고 있는 오름이 한림읍 명월리 문수동 동쪽에도 있다. 오름 남쪽에 제주의 역사가 묻어나는 장소로 당시 희생자들이 묻힌 만벵듸 묘역이 있어 추모의 시간을 가져 볼 수 있다.",Unknown,서귀포종합관광안내소 064-732-1330,상시 개방 / ※ 자세한 사항은 전화문의 요망,무료,불가능,연중무휴,Unknown,Unknown,입 장 료: 무료,50,130,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,80,40,30,0,,,60,45,75,category,0.8706,,0.0,0.8706,category
1890152,12,관광지,거린사슴,제주특별자치도 서귀포시 1100로 823,63554,126.4543696003,33.3073171985,"거린사슴은 기생화산으로 분화구는 서쪽으로 벌어진 말굽형의 형태이다. 한라산 중턱에 있는 오름 중에 사슴과 관련된 이름으로 지어진 오름 중의 하나이며 실제로 사슴이 살았다고 해서 거린사슴이라 불리고 있으며, 거리다는 갈라지다의 옛말로 오름이 두 개의 봉우리로 갈리어져 있음을 말한다. 도로가 오름을 관통하여 지나며 오름의 기슭에는 휴게소 겸 전망대가 만들어져 있다. 이 전망대는 탁 트인 풍경과 서귀포 시내를 한눈에 내려다볼 수 있다. 오름의 전사면 둘레에는 많은 나무가 자라 무성한 숲을 이루며, 동쪽에 갯거리오름이 있고 서귀포 자연휴양림이 위치한다. 거린사슴은 오름 등반, 서귀포 시내 조망, 피톤치드 가득한 숲길 산책까지 일석삼조를 얻을 수 있는 관광지이다.",Unknown,제주시 관광정보센터 064-740-6000,상시 개방,무료,가능,연중무휴,Unknown,없음,입산통제 기간: 산불방지 및 자연생태계 보전으로 인한 입산 통제 / * 봄철 2월 1일 ~ 5월 15일 / * 가을철 11월 1일 ~ 12월 15일 / ※ 기상현황에 따라 변동 가능 / 방문전 확인 요망 | 입 장 료: 무료,50,130,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,80,10,70,0,,,60,45,75,category,0.8706,,0.0,0.8706,category
3015782,12,관광지,거린사슴전망대,제주특별자치도 서귀포시 1100로 791 (대포동),63554,126.4547,33.3075,"거린사슴전망대는 거린사슴오름의 기슭에 있는 전망대이다. 1100도로 서귀포자연휴양림에서 서귀포 방면으로 내려가다 보면 있다. 서귀포에서 야경을 볼 수 있는 곳들이 흔치 않고 밤에 오름을 올라가기에도 어려움이 있는데 거린사슴전망대는 차로 바로 이동할 수 있어 야경을 즐기기에도 적합한 곳이다. 서귀포 시가지와 앞바다가 한눈에 들어오는 경치 좋은 곳으로 서귀포 앞바다에 위치한 숲섬, 범섬, 문섬 들의 전경이 아름답게 펼쳐진다. 한라산 중턱에 있는 오름 중에 사슴과 관련된 이름으로 지어진 오름 가운데 하나이며 실제로 오름에는 사슴이 살았다고 전해지고 있다. 서귀포의 명승지들이 파노라마 형태로 표시해 둔 사진에 잘 설명되어 있어 이해를 돕고 있다. 이곳에 약 1㎞ 정도 되는 아름다운 숲길인 거린사슴전망대 둘레길이 있는데 원래 민유림 임도로 사용했던 길을 정비하여 제주도민들과 관광객들을 위한 산책로를 조성한 것이다. 아직 많이 알려지지 않아 혼자 조용히 걷기 좋은 명상의 숲길이다. 소나무와 삼나무, 편백나무, 자연림이 한데 어울려 자라는 산책로를 걷다 보면 숲에서 뿜어져 나오는 맑고 신선한 공기는 몸과 마음을 정화시켜 준다. 이곳의 위치는 제주에서 단풍도 잘 드는 곳이라 가을 방문도 좋겠다. 거리가 짧아 노인이나 어린이들도 걷기에 적당한 코스여서 가족 산책길로도 추천한다.",Unknown,제주관광정보센터 064-740-6000,상시 개방,무료,가능,연중무휴,있음,Unknown,입장료: 무료 | 화장실: 있음,50,130,VE,문화관광,VE01,랜드마크관광,VE010200,타워 / 전망대,90,0,90,40,50,0,,,30,15,45,category,0.7774,,0.0,0.7774,category
636266,12,관광지,거문오름,제주특별자치도 제주시 조천읍 선교로 569-36,63341,126.7179000000,33.4547000000,"거문오름은 화구 중심으로부터 유출된 용암류의 침식계곡은 유선형의 골짜기를 이루며 약 4㎞ 정도 연속되어 나타난다. 오름 동남쪽의 목장지에는 화구 없는 화산체인 용암암설류의 원뿔꼴 언덕들이 집중 분포 구좌읍 송당리에 있는 거미오름을 일명 동검은오름이라고 하는데, 이는 이오름(서검은오름)과 구별하기 위한 호칭이라고 한다. 지역주민들 사이에는 분화구의 별칭으로 거물창(거멀창) 이라고 불리기도 하고, 숲으로 덮여 검게 보인다 하여 검은오름이라 부르고 있으나, 학자들의 어원적 해석으로는 검은은 神이란 뜻의 고조선 시대의 [감·검]에 뿌리를 두는 것으로 풀이하고 있다. 즉 검은오름은 신령스런 산이라는 뜻이다. 해송, 삼나무, 측백나무가 조림되어 있고, 울창한 숲을 이룬다.",https://www.jeju.go.kr/wnhcenter,064-710-8981,09:00~14:00(30분 간격 출발)※ 1일 11회 탐방 가능하며 자세한 탐방 시간은 공식 홈페이지 참조,"[개인]- 어른 2,000원- 청소년/군인 1,000원- 어린이 1,000원[단체(10명이상)]- 어른 1,600원- 청소년/군인 800원- 어린이 800원※ 무료- 6세 이하, 65세 이상인 자- 국빈/외교사전달 및 그 수행자/공무수행자- 국민기초생활수급자, 장애인, 국가/독립/5·18 민주 유공자 및 그 유족, 참전 유공자 등",가능,매주 화요일 / 설·추석 연휴※ 기상 악화 시 전면통제,있음,Unknown,"입장료: [개인]- 어른 2,000원- 청소년/군인 1,000원- 어린이 1,000원[단체(10명이상)]- 어른 1,600원- 청소년/군인 800원- 어린이 800원※ 무료- 6세 이하, 65세 이상인 자- 국빈/외교사전달 및 그 수행자/공무수행자- 국민기초생활수급자, 장애인, 국가/독립/5·18 민주 유공자 및 그 유족, 참전 유공자 등 | 화장실: 있음",50,110,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,80,50,60,0,,,150,120,180,observed,0.9524,1.0,0.6321,0.8706,blend
